label,area,mean_intensity,integrated_density,filename,age,channel,region
411,13.0,16.23076923076923,211.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
412,7.0,9.0,63.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
413,234.0,20.89316239316239,4889.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
414,44.0,12.886363636363637,567.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
415,40.0,11.225,449.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
416,11.0,10.363636363636363,114.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
417,1.0,9.0,9.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
418,29.0,12.241379310344827,355.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
419,23.0,10.956521739130435,252.00000000000003,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
420,20.0,15.5,310.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
421,33.0,11.454545454545455,378.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
422,16.0,10.125,162.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
423,8.0,10.375,83.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
424,130.0,10.892307692307693,1416.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
425,66.0,12.621212121212121,833.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
426,21.0,12.80952380952381,269.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
427,10.0,14.6,146.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
428,11.0,7.909090909090909,87.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
429,39.0,10.666666666666666,416.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
430,3.0,7.666666666666667,23.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
431,13.0,7.846153846153846,102.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
432,53.0,11.320754716981131,600.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
433,17.0,12.117647058823529,206.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
434,19.0,13.263157894736842,252.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
435,7.0,9.428571428571429,66.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
436,97.0,10.835051546391753,1051.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
437,501.0,12.632734530938123,6329.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
438,50.0,9.52,476.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
439,3.0,8.0,24.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
