label,area,mean_intensity,integrated_density,filename,age,channel,region
128,94.0,178.85106382978722,16812.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
129,36.0,171.63888888888889,6179.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
130,13.0,148.30769230769232,1928.0000000000002,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
131,59.0,199.03389830508473,11743.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
132,76.0,136.81578947368422,10398.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
133,13.0,126.61538461538461,1646.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
134,14.0,106.14285714285714,1486.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
135,52.0,167.90384615384616,8731.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
136,18.0,124.33333333333333,2238.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
137,44.0,154.0909090909091,6780.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
138,3.0,99.66666666666667,299.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
139,7.0,112.0,784.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
140,15.0,143.53333333333333,2153.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
141,4.0,147.5,590.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
142,29.0,151.9655172413793,4407.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
143,21.0,205.14285714285714,4308.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
144,5.0,171.2,856.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
145,56.0,168.125,9415.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
146,9.0,107.0,963.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
147,82.0,151.6951219512195,12439.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
148,72.0,180.56944444444446,13001.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
149,10.0,161.4,1614.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
150,8.0,128.25,1026.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
151,14.0,130.64285714285714,1829.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
152,46.0,170.69565217391303,7851.999999999999,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
153,37.0,187.1081081081081,6923.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
154,217.0,172.35944700460828,37402.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
155,79.0,181.69620253164558,14354.000000000002,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
156,52.0,144.1153846153846,7494.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
157,10.0,145.0,1450.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
158,104.0,154.9903846153846,16119.0,J987_ARC _C3_slice4-Ort.czi,adult,gal,lower
